date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:43	15624/15624	---M--	200	added ('OK')	image/jpeg	etag:%22abf13c1b5d6ae0582d1eefbce1510d3e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/868b1cb3ccae.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/868b1cb3ccae.jpg	(from https://www.classcentral.com/subject/textiles)
09:32:44	25479/25479	---M--	200	added ('OK')	image/jpeg	etag:%22689514aea1d4938e0f62a2f3860ada7d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/132747cf4e72.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/132747cf4e72.jpg	(from https://www.classcentral.com/subject/textiles)
09:32:45	70533/70533	---M--	200	added ('OK')	image/jpeg	etag:%22ced3ee3eb0dc89529c2364ebf0bda195%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cfc37b347aae.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cfc37b347aae.jpg	(from https://www.classcentral.com/subject/textiles)
09:32:46	49013/49013	---M--	200	added ('OK')	image/jpeg	etag:%22605979b7d61954b02e26d5177f2d9bd6%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d2494cb58b42.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d2494cb58b42.jpg	(from https://www.classcentral.com/subject/textiles)
09:32:48	14275/14275	---M--	200	added ('OK')	image/jpeg	etag:%22d0d5525fdc6eae798f8651336be64037%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f97533d9c0eb.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f97533d9c0eb.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:48	744289/744289	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:32:48%20GMT	https://www.classcentral.com/subject/chemical-engineering?page=2	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/chemical-engineering4658.html	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:49	32644/32644	---M--	200	added ('OK')	image/jpeg	etag:%22999a235226d701d2e971fd9f509143dc%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a60aae65f999.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a60aae65f999.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:50	28276/28276	---M--	200	added ('OK')	image/jpeg	etag:%22987bce89ea6ec677dd93efe6c86b11f5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bb1158381885.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/bb1158381885.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:51	24725/24725	---M--	200	added ('OK')	image/jpeg	etag:%2233bf27131b7e9d4d14ac5a19131d8627%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/750aed6c0533.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/750aed6c0533.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:53	53401/53401	---M--	200	added ('OK')	image/jpeg	etag:%228f3a3cbd909ad4d2bf03456348d5db85%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/faf680049274.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/faf680049274.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:54	22014/22014	---M--	200	added ('OK')	image/jpeg	etag:%22d70b50aa4ace7328e385b1674b343b39%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fd4b91cd570c.jpeg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fd4b91cd570c.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:55	399/399	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Feb%202023%2015:11:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fpurdue-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=c93bcafb813876b4feaed49fd9883611	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/purdue-hz0614.png	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:56	6974/6974	---M--	200	added ('OK')	image/jpeg	etag:%220534f196c87ca6d3aa34b2c20fdefc17%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3a17c3fcb556.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3a17c3fcb556.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:57	6995/6995	---M--	200	added ('OK')	image/jpeg	etag:%222e77d12a582bd77337f38410cc4b8982%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9b8e9e3d2f40.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9b8e9e3d2f40.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:32:58	8651/8651	---M--	200	added ('OK')	image/jpeg	etag:%22bfdf9c76257294d94ea6c58d3cf6926d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1d9f79da96af.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1d9f79da96af.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:00	25026/25026	---M--	200	added ('OK')	image/jpeg	etag:%223bb1191c5a836a68f351e40760d527fa%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2bca0e4086d.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2bca0e4086d.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:00	28761/28761	---M--	200	added ('OK')	image/jpeg	etag:%2214e308564f7b93ee1850c953cd3b1a77%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/457c225ff59c.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/457c225ff59c.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:01	13165/13165	---M--	200	added ('OK')	image/jpeg	etag:%22d87eaf5e3ef893f9efb40f82d31a7fa3%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/887a14617c93.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/887a14617c93.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:02	7642/7642	---M--	200	added ('OK')	image/jpeg	etag:%224c42cdcbd5c601e1042c0f56ba6624e8%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2a70535d59a7.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2a70535d59a7.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:03	7214/7214	---M--	200	added ('OK')	image/jpeg	etag:%22bc55c717f498798d0274f68e4a10b6a1%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8c329b5f0b64.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8c329b5f0b64.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:04	7838/7838	---M--	200	added ('OK')	image/jpeg	etag:%223a7624773518b548afcd2a4e6d97dcd2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ef2723d1553.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ef2723d1553.jpg	(from https://www.classcentral.com/subject/chemical-engineering)
09:33:06	12381/12381	---M--	200	added ('OK')	image/jpeg	etag:%22e33bc85ed4044e5fd6fe22d0cf40e27e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f4aa052916b9.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f4aa052916b9.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:06	759649/759649	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:33:06%20GMT	https://www.classcentral.com/subject/chemistry?page=2	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/chemistry4658.html	(from https://www.classcentral.com/subject/chemistry)
09:33:07	31352/31352	---M--	200	added ('OK')	image/jpeg	etag:%226169b1f5b0f9efdf11404cb5fd0a4707%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d1cb14ba8682.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d1cb14ba8682.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:08	5033/5033	---M--	200	added ('OK')	image/jpeg	etag:%228c14dd5db4fc262954ce7f19e96d6ef3%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8e380a837fdf.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8e380a837fdf.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:10	17435/17435	---M--	200	added ('OK')	image/jpeg	etag:%220089c2ecd2a10a7935b25373a2f6bb59%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c2f682801898.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c2f682801898.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:10	8174/8174	---M--	200	added ('OK')	image/jpeg	etag:%2255e9f0513a1f969478b68520ce4e972e%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2e4293de01f.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2e4293de01f.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:11	11195/11195	---M--	200	added ('OK')	image/jpeg	etag:%22e0b6661aa2c6fb48edb5295cf612362a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f57bd98376bb.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f57bd98376bb.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:12	28343/28343	---M--	200	added ('OK')	image/png	etag:%220ab980d77288d3c37a5ba900df738b52%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1777c6cd5879.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1777c6cd5879.png	(from https://www.classcentral.com/subject/chemistry)
09:33:13	24791/24791	---M--	200	added ('OK')	image/jpeg	etag:%22b9b6deea019f80f44db613b86eabe283%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8b29a0be7f36.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/8b29a0be7f36.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:14	10984/10984	---M--	200	added ('OK')	image/jpeg	etag:%228c36b576b902a679cb653659289da37d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4a2f9fe9c321.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4a2f9fe9c321.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:15	11737/11737	---M--	200	added ('OK')	image/jpeg	etag:%22bda6174904c77995bfe86b65b0d99d4d%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2d70452b400e.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2d70452b400e.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:16	21198/21198	---M--	200	added ('OK')	image/jpeg	etag:%22893cb43590474eac5fce9f5d7a99c973%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0752ac0a1e97.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0752ac0a1e97.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:17	17302/17302	---M--	200	added ('OK')	image/jpeg	etag:%22025903fade967b4544761c4c6a630eeb%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/88ad61cfe94c.jpeg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/88ad61cfe94c.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:18	11141/11141	---M--	200	added ('OK')	image/jpeg	etag:%229fc7313d5a9b4cbfe6244248e9a8e2e9%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3402f3e8286c.jpeg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/3402f3e8286c.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:19	17953/17953	---M--	200	added ('OK')	image/jpeg	etag:%223ab63a8c61159a199f94b329c3527168%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ae18e5ff19b.jpeg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ae18e5ff19b.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:20	17911/17911	---M--	200	added ('OK')	image/jpeg	etag:%22e7cc28c32a352a8547121afa5a5c1477%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9e6605da5493.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9e6605da5493.jpg	(from https://www.classcentral.com/subject/chemistry)
09:33:22	748656/748656	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:33:22%20GMT	https://www.classcentral.com/subject/astronomy?page=2	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/astronomy4658.html	(from https://www.classcentral.com/subject/astronomy)
